timestamp,device_id,src_ip,dst_ip,port,protocol,bytes,duration,attack_type
2026-03-13T18:15:26.088602+00:00Z,printer_01,192.168.1.121,192.168.1.84,9100,TCP,33993,2.2938125714070474,normal
2026-03-13T18:15:26.932643+00:00,camera_01,192.168.1.101,104.21.34.42,443,TCP,104995,0.342182919628565,normal
2026-03-13T18:15:26.940782+00:00,camera_02,192.168.1.102,104.21.34.39,443,TCP,96618,1.9935288666321418,normal
2026-03-13T18:15:27.288397+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,268,0.030321063220735904,normal
2026-03-13T18:15:28.348165+00:00Z,printer_01,192.168.1.121,192.168.1.39,9100,TCP,73518,3.5304939603716714,normal
2026-03-13T18:15:28.977622+00:00,camera_02,192.168.1.102,104.21.34.42,443,TCP,53547,1.8223835091596474,normal
2026-03-13T18:15:30.696024+00:00,camera_01,192.168.1.101,104.21.34.50,443,TCP,88148,0.6617136303607701,normal
2026-03-13T18:15:30.850158+00:00Z,printer_01,192.168.1.121,192.168.1.180,9100,TCP,46432,3.4541353898602734,normal
2026-03-13T18:15:32.734335+00:00,camera_02,192.168.1.102,104.21.34.39,443,TCP,87021,0.8666896619966574,normal
2026-03-13T18:15:33.063316+00:00Z,printer_01,192.168.1.121,192.168.1.93,9100,TCP,149528,4.111830087885575,normal
2026-03-13T18:15:33.499357+00:00,camera_01,192.168.1.101,104.21.34.18,443,TCP,66631,0.9219386317874658,normal
2026-03-13T18:15:35.409165+00:00Z,printer_01,192.168.1.121,192.168.1.45,9100,TCP,83983,3.7666745707452884,normal
2026-03-13T18:15:35.525021+00:00,camera_02,192.168.1.102,104.21.34.44,443,TCP,125365,1.9033875325282017,normal
2026-03-13T18:15:36.936679+00:00,camera_01,192.168.1.101,104.21.34.38,443,TCP,126571,0.8355212259395757,normal
2026-03-13T18:15:37.888573+00:00Z,printer_01,192.168.1.121,192.168.1.119,9100,TCP,56354,0.8799160893224337,normal
2026-03-13T18:15:38.965625+00:00,camera_02,192.168.1.102,104.21.34.24,443,TCP,113825,0.9940606618089167,normal
2026-03-13T18:15:39.820090+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,296,0.09302399956160214,normal
2026-03-13T18:15:40.213549+00:00,camera_01,192.168.1.101,104.21.34.48,443,TCP,97158,1.345974155674125,normal
2026-03-13T18:15:41.840772+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,291,0.0972291974156007,normal
2026-03-13T18:15:42.246119+00:00,camera_02,192.168.1.102,104.21.34.33,443,TCP,90648,1.689919359893661,normal
2026-03-13T18:15:42.976663+00:00,camera_01,192.168.1.101,104.21.34.35,443,TCP,97319,0.6598802113200045,normal
2026-03-13T18:15:45.013167+00:00,camera_02,192.168.1.102,104.21.34.19,443,TCP,80576,1.138047848810959,normal
2026-03-13T18:15:45.335431+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,149401,1.3341105159672044,normal
2026-03-13T18:15:47.359313+00:00,camera_02,192.168.1.102,104.21.34.23,443,TCP,145654,1.2693718701660863,normal
2026-03-13T18:15:48.472202+00:00,camera_01,192.168.1.101,104.21.34.44,443,TCP,106673,0.4438279940572891,normal
2026-03-13T18:15:50.488760+00:00,camera_02,192.168.1.102,104.21.34.31,443,TCP,139806,0.10534329395073697,normal
2026-03-13T18:15:51.911542+00:00,camera_01,192.168.1.101,104.21.34.21,443,TCP,137554,0.33717318939116636,normal
2026-03-13T18:15:53.241157+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,8080,TCP,1200,0.2819693564006319,normal
2026-03-13T18:15:53.884635+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,116,0.07325116683628437,normal
2026-03-13T18:15:53.934911+00:00,camera_02,192.168.1.102,104.21.34.29,443,TCP,64178,0.7723865078839252,normal
2026-03-13T18:15:54.165816+00:00,camera_01,192.168.1.101,104.21.34.21,443,TCP,107279,1.9839304796398183,normal
2026-03-13T18:15:55.915539+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,238,0.042534998247844256,normal
2026-03-13T18:15:56.195062+00:00,camera_02,192.168.1.102,104.21.34.18,443,TCP,147260,1.8213223991146903,normal
2026-03-13T18:15:57.516788+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1103,0.26742987281571906,normal
2026-03-13T18:15:57.721965+00:00,camera_01,192.168.1.101,104.21.34.32,443,TCP,77056,1.8633471274900302,normal
2026-03-13T18:15:59.749805+00:00,camera_02,192.168.1.102,104.21.34.26,443,TCP,75298,0.1256296141967596,normal
2026-03-13T18:16:00.104906+00:00,camera_01,192.168.1.101,104.21.34.40,443,TCP,71966,1.514484373578664,normal
2026-03-13T18:16:02.130153+00:00,camera_02,192.168.1.102,104.21.34.22,443,TCP,74220,0.11069357767200468,normal
2026-03-13T18:16:04.032482+00:00,camera_01,192.168.1.101,104.21.34.36,443,TCP,78841,1.7442395110340223,normal
2026-03-13T18:16:06.058833+00:00,camera_02,192.168.1.102,104.21.34.13,443,TCP,55935,1.7164360629473858,normal
2026-03-13T18:16:06.571074+00:00,camera_01,192.168.1.101,104.21.34.18,443,TCP,148331,1.4367543207033504,normal
2026-03-13T18:16:07.443881+00:00Z,printer_01,192.168.1.121,192.168.1.217,9100,TCP,83919,2.272113428473223,normal
2026-03-13T18:16:07.940610+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,183,0.05134873635945056,normal
2026-03-13T18:16:08.597684+00:00,camera_02,192.168.1.102,104.21.34.29,443,TCP,50949,1.2915123694898925,normal
2026-03-13T18:16:09.280548+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,147911,1.3600034022579774,normal
2026-03-13T18:16:09.971359+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,102,0.013984898132861044,normal
2026-03-13T18:16:09.968347+00:00Z,printer_01,192.168.1.121,192.168.1.154,9100,TCP,17174,3.9744690489777157,normal
2026-03-13T18:16:11.314044+00:00,camera_02,192.168.1.102,104.21.34.31,443,TCP,52710,1.8552655586456317,normal
2026-03-13T18:16:12.274575+00:00,camera_01,192.168.1.101,104.21.34.26,443,TCP,134149,1.0907223795359282,normal
2026-03-13T18:16:12.415004+00:00Z,printer_01,192.168.1.121,192.168.1.160,9100,TCP,12048,0.5606275587761095,normal
2026-03-13T18:16:14.300420+00:00,camera_02,192.168.1.102,104.21.34.44,443,TCP,56373,1.0151866238778764,normal
2026-03-13T18:16:14.920982+00:00Z,printer_01,192.168.1.121,192.168.1.163,9100,TCP,56096,4.545777502815834,normal
2026-03-13T18:16:15.575362+00:00,camera_01,192.168.1.101,104.21.34.31,443,TCP,113068,1.6831276062300018,normal
2026-03-13T18:16:17.119935+00:00Z,printer_01,192.168.1.121,192.168.1.66,9100,TCP,193429,2.5568944176372383,normal
2026-03-13T18:16:17.593504+00:00,camera_02,192.168.1.102,104.21.34.28,443,TCP,140038,0.7199035635718144,normal
2026-03-13T18:16:18.976680+00:00,camera_01,192.168.1.101,104.21.34.36,443,TCP,83171,0.9951081192121012,normal
2026-03-13T18:16:21.011395+00:00,camera_02,192.168.1.102,104.21.34.18,443,TCP,75405,0.4212023679900586,normal
2026-03-13T18:16:21.692845+00:00,camera_01,192.168.1.101,104.21.34.25,443,TCP,104267,1.8987681557562515,normal
2026-03-13T18:16:22.006223+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,146,0.053889909193545804,normal
2026-03-13T18:16:23.718664+00:00,camera_02,192.168.1.102,104.21.34.34,443,TCP,112987,0.9016459417466103,normal
2026-03-13T18:16:24.015297+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,213,0.038344738255933396,normal
2026-03-13T18:16:24.340181+00:00Z,printer_01,192.168.1.121,192.168.1.156,9100,TCP,57068,1.6784038601395703,normal
2026-03-13T18:16:25.277898+00:00,camera_01,192.168.1.101,104.21.34.34,443,TCP,89303,1.1815622670456971,normal
2026-03-13T18:16:25.293329+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,8080,TCP,2779,0.16186404392897613,normal
2026-03-13T18:16:26.729911+00:00Z,printer_01,192.168.1.121,192.168.1.101,9100,TCP,172668,3.28524116771443,normal
2026-03-13T18:16:27.295231+00:00,camera_02,192.168.1.102,104.21.34.13,443,TCP,115644,1.108938387535724,normal
2026-03-13T18:16:27.648745+00:00,camera_01,192.168.1.101,104.21.34.44,443,TCP,52433,0.4342211877118263,normal
2026-03-13T18:16:29.038579+00:00Z,printer_01,192.168.1.121,192.168.1.156,9100,TCP,86585,0.21470761964012272,normal
2026-03-13T18:16:29.583412+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1565,0.1656018921400203,normal
2026-03-13T18:16:29.665888+00:00,camera_02,192.168.1.102,104.21.34.19,443,TCP,121256,0.9678569485055661,normal
2026-03-13T18:16:30.848992+00:00,camera_01,192.168.1.101,104.21.34.38,443,TCP,56145,1.0157864206956984,normal
2026-03-13T18:16:32.879883+00:00,camera_02,192.168.1.102,104.21.34.11,443,TCP,111527,0.3940417639152167,normal
2026-03-13T18:16:34.013646+00:00,camera_01,192.168.1.101,104.21.34.13,443,TCP,103742,1.5873039750317248,normal
2026-03-13T18:16:36.045915+00:00,camera_02,192.168.1.102,104.21.34.48,443,TCP,137770,0.26929077988621286,normal
2026-03-13T18:16:36.059276+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,130,0.06888557485819312,normal
2026-03-13T18:16:36.370230+00:00,camera_01,192.168.1.101,104.21.34.20,443,TCP,129403,1.040118968852559,normal
2026-03-13T18:16:38.086778+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,185,0.0566895012143838,normal
2026-03-13T18:16:38.396111+00:00,camera_02,192.168.1.102,104.21.34.13,443,TCP,87642,0.30561900219258953,normal
2026-03-13T18:16:40.435605+00:00,camera_01,192.168.1.101,104.21.34.12,443,TCP,78669,1.186775695846246,normal
2026-03-13T18:16:42.463810+00:00,camera_02,192.168.1.102,104.21.34.21,443,TCP,103088,0.8530566437513115,normal
2026-03-13T18:16:43.412345+00:00,camera_01,192.168.1.101,104.21.34.25,443,TCP,128637,1.199267402247496,normal
2026-03-13T18:16:45.437696+00:00,camera_02,192.168.1.102,104.21.34.20,443,TCP,82689,1.66161413939515,normal
2026-03-13T18:16:46.938927+00:00,camera_01,192.168.1.101,104.21.34.15,443,TCP,111623,1.5688584875787195,normal
2026-03-13T18:16:48.973526+00:00,camera_02,192.168.1.102,104.21.34.30,443,TCP,140720,1.0196012480560075,normal
2026-03-13T18:16:50.127182+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,276,0.0674616391244166,normal
2026-03-13T18:16:50.408349+00:00,camera_01,192.168.1.101,104.21.34.19,443,TCP,141202,1.0688251325108515,normal
2026-03-13T18:16:52.148559+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,156,0.030521886188280632,normal
2026-03-13T18:16:52.443539+00:00,camera_02,192.168.1.102,104.21.34.26,443,TCP,58229,0.8933276932112868,normal
2026-03-13T18:16:53.685435+00:00,camera_01,192.168.1.101,104.21.34.28,443,TCP,126152,1.5230438739296985,normal
2026-03-13T18:16:55.723740+00:00,camera_02,192.168.1.102,104.21.34.39,443,TCP,136978,1.4087597706642858,normal
2026-03-13T18:16:57.192263+00:00,camera_01,192.168.1.101,104.21.34.25,443,TCP,91655,1.7605310017906801,normal
2026-03-13T18:16:57.347541+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,8080,TCP,2546,0.246619317727024,normal
2026-03-13T18:16:59.229448+00:00,camera_02,192.168.1.102,104.21.34.15,443,TCP,95136,0.3295325741420567,normal
2026-03-13T18:16:59.225401+00:00,camera_01,192.168.1.101,104.21.34.11,443,TCP,86652,1.6520948846563708,normal
2026-03-13T18:17:01.248181+00:00,camera_02,192.168.1.102,104.21.34.33,443,TCP,99721,1.3853117849225554,normal
2026-03-13T18:17:01.661035+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1880,0.31187252335761595,normal
2026-03-13T18:17:03.735420+00:00,camera_01,192.168.1.101,104.21.34.38,443,TCP,134044,1.0789813755303093,normal
2026-03-13T18:17:04.171991+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,291,0.05846995246017657,normal
2026-03-13T18:17:04.595263+00:00,camera_01,192.168.1.101,104.21.34.26,443,TCP,139282,0.4878254354683723,normal
2026-03-13T18:17:05.757659+00:00,camera_02,192.168.1.102,104.21.34.17,443,TCP,120546,0.29832074837789124,normal
2026-03-13T18:17:06.181020+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,294,0.08575763377893747,normal
2026-03-13T18:17:06.604169+00:00,camera_02,192.168.1.102,104.21.34.20,443,TCP,99163,1.5804054966518768,normal
2026-03-13T18:17:10.266103+00:00,camera_01,192.168.1.101,104.21.34.31,443,TCP,93010,1.9149573058214093,normal
2026-03-13T18:17:11.147298+00:00,camera_01,192.168.1.101,104.21.34.25,443,TCP,131292,1.0998509616487437,normal
2026-03-13T18:17:11.474563+00:00Z,printer_01,192.168.1.121,192.168.1.116,9100,TCP,145287,4.766940953565324,normal
2026-03-13T18:17:12.280766+00:00,camera_02,192.168.1.102,104.21.34.44,443,TCP,103077,1.313033514879136,normal
2026-03-13T18:17:13.178358+00:00,camera_02,192.168.1.102,104.21.34.38,443,TCP,89769,1.528405207424123,normal
2026-03-13T18:17:13.817487+00:00Z,printer_01,192.168.1.121,192.168.1.242,9100,TCP,111031,2.6535824421936933,normal
2026-03-13T18:17:15.577342+00:00,camera_01,192.168.1.101,104.21.34.14,443,TCP,148097,1.7057931794557903,normal
2026-03-13T18:17:16.341895+00:00Z,printer_01,192.168.1.121,192.168.1.124,9100,TCP,158581,1.2763165375422412,normal
2026-03-13T18:17:16.998209+00:00,camera_01,192.168.1.101,104.21.34.23,443,TCP,84078,0.7802691322830512,normal
2026-03-13T18:17:17.610867+00:00,camera_02,192.168.1.102,104.21.34.15,443,TCP,85815,0.9627496444891882,normal
2026-03-13T18:17:18.216150+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,257,0.045596761709640284,normal
2026-03-13T18:17:18.715639+00:00Z,printer_01,192.168.1.121,192.168.1.246,9100,TCP,14046,3.939600607853522,normal
2026-03-13T18:17:19.031798+00:00,camera_02,192.168.1.102,104.21.34.16,443,TCP,119753,1.3087987958781182,normal
2026-03-13T18:17:20.249764+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,117,0.039568031076856754,normal
2026-03-13T18:17:21.085261+00:00Z,printer_01,192.168.1.121,192.168.1.133,9100,TCP,75244,3.727255142447021,normal
2026-03-13T18:17:21.209096+00:00,camera_01,192.168.1.101,104.21.34.27,443,TCP,75817,1.7052415088982422,normal
2026-03-13T18:17:22.784832+00:00,camera_01,192.168.1.101,104.21.34.29,443,TCP,114638,1.978409753013841,normal
2026-03-13T18:17:23.225242+00:00,camera_02,192.168.1.102,104.21.34.33,443,TCP,109125,0.4962859775842843,normal
2026-03-13T18:17:24.813644+00:00,camera_02,192.168.1.102,104.21.34.18,443,TCP,99350,1.2465648459764664,normal
2026-03-13T18:17:27.411314+00:00,camera_01,192.168.1.101,104.21.34.49,443,TCP,71727,0.7103920718461982,normal
2026-03-13T18:17:28.064445+00:00,camera_01,192.168.1.101,104.21.34.22,443,TCP,136464,1.1297646855195655,normal
2026-03-13T18:17:28.490960+00:00Z,printer_01,192.168.1.121,192.168.1.60,9100,TCP,181838,1.0610911510385512,normal
2026-03-13T18:17:29.395250+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,8080,TCP,1270,0.3177026970260425,normal
2026-03-13T18:17:29.447220+00:00,camera_02,192.168.1.102,104.21.34.46,443,TCP,78862,0.5713402708274815,normal
2026-03-13T18:17:30.071048+00:00,camera_02,192.168.1.102,104.21.34.12,443,TCP,100981,0.7538812046115105,normal
2026-03-13T18:17:31.017073+00:00Z,printer_01,192.168.1.121,192.168.1.96,9100,TCP,89572,0.9884743342430872,normal
2026-03-13T18:17:32.283653+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,284,0.035511920456836925,normal
2026-03-13T18:17:32.780340+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,110127,1.8138606897058334,normal
2026-03-13T18:17:33.326838+00:00Z,printer_01,192.168.1.121,192.168.1.111,9100,TCP,114226,3.397673662078914,normal
2026-03-13T18:17:33.718184+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,2471,0.2141631836050431,normal
2026-03-13T18:17:34.076895+00:00,camera_01,192.168.1.101,104.21.34.40,443,TCP,130956,0.5662225164749353,normal
2026-03-13T18:17:34.312889+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,285,0.05030083878153565,normal
2026-03-13T18:17:34.794798+00:00,camera_02,192.168.1.102,104.21.34.38,443,TCP,57079,0.9205461011240123,normal
2026-03-13T18:17:36.085524+00:00,camera_02,192.168.1.102,104.21.34.46,443,TCP,80117,0.6954203273965253,normal
2026-03-13T18:17:38.248412+00:00,camera_01,192.168.1.101,104.21.34.33,443,TCP,141426,0.33342851996715706,normal
2026-03-13T18:17:40.277354+00:00,camera_02,192.168.1.102,104.21.34.48,443,TCP,65969,0.8754687492557862,normal
2026-03-13T18:17:40.863471+00:00,camera_01,192.168.1.101,104.21.34.31,443,TCP,146547,0.48209168043967454,normal
2026-03-13T18:17:42.893393+00:00,camera_02,192.168.1.102,104.21.34.45,443,TCP,69190,0.34432537679829933,normal
2026-03-13T18:17:43.842545+00:00,camera_01,192.168.1.101,104.21.34.29,443,TCP,73093,1.9153490358406593,normal
2026-03-13T18:17:45.878283+00:00,camera_02,192.168.1.102,104.21.34.30,443,TCP,72623,0.8675550608481986,normal
2026-03-13T18:17:46.355170+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,119,0.0672455201584389,normal
2026-03-13T18:17:47.640149+00:00,camera_01,192.168.1.101,104.21.34.48,443,TCP,121193,0.7906457550770787,normal
2026-03-13T18:17:48.390930+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,210,0.06419070488799877,normal
2026-03-13T18:17:49.657740+00:00,camera_02,192.168.1.102,104.21.34.36,443,TCP,134935,1.8307307441714737,normal
2026-03-13T18:17:54.131138+00:00,camera_01,192.168.1.101,104.21.34.30,443,TCP,123492,1.298493512350747,normal
2026-03-13T18:17:56.161731+00:00,camera_02,192.168.1.102,104.21.34.47,443,TCP,139440,1.1464730741895064,normal
2026-03-13T18:17:59.664979+00:00,camera_01,192.168.1.101,104.21.34.26,443,TCP,99421,1.9826834695351656,normal
2026-03-13T18:18:01.695443+00:00,camera_02,192.168.1.102,104.21.34.11,443,TCP,140383,1.4660502600343317,normal
2026-03-13T18:18:04.860848+00:00,camera_01,192.168.1.101,104.21.34.11,443,TCP,134920,0.742614232079875,normal
2026-03-13T18:18:05.765578+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1585,0.19409786454768874,normal
2026-03-13T18:18:06.892139+00:00,camera_02,192.168.1.102,104.21.34.31,443,TCP,74687,1.7117461801607055,normal
2026-03-13T18:18:11.488840+00:00,camera_01,192.168.1.101,104.21.34.10,443,TCP,145038,0.1867913471860137,normal
2026-03-13T18:18:13.505148+00:00,camera_02,192.168.1.102,104.21.34.29,443,TCP,59932,1.9958400260299314,normal
2026-03-13T18:18:17.120944+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,130251,1.294130607316914,normal
2026-03-13T18:18:19.152747+00:00,camera_02,192.168.1.102,104.21.34.13,443,TCP,74841,0.9761819610319935,normal
2026-03-13T18:18:22.904074+00:00,camera_01,192.168.1.101,104.21.34.31,443,TCP,57619,0.6757208282079488,normal
2026-03-13T18:18:24.938454+00:00,camera_02,192.168.1.102,104.21.34.40,443,TCP,57631,0.4993210415020387,normal
2026-03-13T18:18:27.498708+00:00Z,printer_01,192.168.1.121,192.168.1.133,9100,TCP,186061,3.155300963964409,normal
2026-03-13T18:18:29.714852+00:00,camera_01,192.168.1.101,104.21.34.27,443,TCP,54390,1.514226943543067,normal
2026-03-13T18:18:29.855148+00:00Z,printer_01,192.168.1.121,192.168.1.207,9100,TCP,140720,4.65754873730056,normal
2026-03-13T18:18:31.750298+00:00,camera_02,192.168.1.102,104.21.34.41,443,TCP,135288,1.3974678827445477,normal
2026-03-13T18:18:32.277165+00:00Z,printer_01,192.168.1.121,192.168.1.6,9100,TCP,46720,1.4374422845051869,normal
2026-03-13T18:18:34.563427+00:00Z,printer_01,192.168.1.121,192.168.1.62,9100,TCP,189499,1.6865497098914028,normal
2026-03-13T18:18:35.669306+00:00,camera_01,192.168.1.101,104.21.34.18,443,TCP,118783,1.8402345218138072,normal
2026-03-13T18:18:36.954744+00:00Z,printer_01,192.168.1.121,192.168.1.182,9100,TCP,31107,4.9477587285017,normal
2026-03-13T18:18:37.690266+00:00,camera_02,192.168.1.102,104.21.34.34,443,TCP,77992,0.9207647686571163,normal
2026-03-13T18:18:37.814191+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1390,0.2258227685283936,normal
2026-03-13T18:18:42.134509+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,113392,0.7250847589565298,normal
2026-03-13T18:18:44.161806+00:00,camera_02,192.168.1.102,104.21.34.17,443,TCP,84817,1.713823201984777,normal
2026-03-13T18:18:48.717084+00:00,camera_01,192.168.1.101,104.21.34.14,443,TCP,127297,1.0191610099204866,normal
2026-03-13T18:18:50.736795+00:00,camera_02,192.168.1.102,104.21.34.29,443,TCP,122566,0.5421085061158123,normal
2026-03-13T18:18:54.579952+00:00,camera_01,192.168.1.101,104.21.34.46,443,TCP,122839,0.983129119705613,normal
2026-03-13T18:18:56.615707+00:00,camera_02,192.168.1.102,104.21.34.40,443,TCP,146669,0.15112728900007832,normal
2026-03-13T18:18:59.196296+00:00,camera_01,192.168.1.101,104.21.34.13,443,TCP,75413,1.8383569739459804,normal
2026-03-13T18:19:01.317232+00:00,camera_02,192.168.1.102,104.21.34.17,443,TCP,138513,0.13074065224669001,normal
2026-03-13T18:19:01.447619+00:00,camera_01,192.168.1.101,104.21.34.15,443,TCP,57701,1.2589111086879399,normal
2026-03-13T18:19:03.476955+00:00,camera_02,192.168.1.102,104.21.34.18,443,TCP,81894,1.9451813943859562,normal
2026-03-13T18:19:05.767197+00:00,camera_01,192.168.1.101,104.21.34.48,443,TCP,78915,1.4169125689703816,normal
2026-03-13T18:19:07.794855+00:00,camera_01,192.168.1.101,104.21.34.14,443,TCP,133607,0.6562044951363092,normal
2026-03-13T18:19:07.796864+00:00,camera_02,192.168.1.102,104.21.34.38,443,TCP,136162,1.5709852857481081,normal
2026-03-13T18:19:09.634185+00:00Z,printer_01,192.168.1.121,192.168.1.15,9100,TCP,150703,3.951064091035193,normal
2026-03-13T18:19:09.819268+00:00,camera_02,192.168.1.102,104.21.34.32,443,TCP,119210,0.3278322540184159,normal
2026-03-13T18:19:09.861108+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,2289,0.4653850774155782,normal
2026-03-13T18:19:11.329292+00:00,camera_01,192.168.1.101,104.21.34.15,443,TCP,140462,1.6537340083056076,normal
2026-03-13T18:19:12.142098+00:00Z,printer_01,192.168.1.121,192.168.1.248,9100,TCP,185784,2.8901452304679194,normal
2026-03-13T18:19:13.364249+00:00,camera_02,192.168.1.102,104.21.34.45,443,TCP,52663,0.429687144340943,normal
2026-03-13T18:19:14.420885+00:00Z,printer_01,192.168.1.121,192.168.1.161,9100,TCP,186603,1.72632481020032,normal
2026-03-13T18:19:16.701324+00:00Z,printer_01,192.168.1.121,192.168.1.37,9100,TCP,172941,2.8484543486033123,normal
2026-03-13T18:19:17.074990+00:00,camera_01,192.168.1.101,104.21.34.49,443,TCP,88960,1.1831765042674105,normal
2026-03-13T18:19:18.503752+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,270,0.03203315383017623,normal
2026-03-13T18:19:19.107499+00:00,camera_02,192.168.1.102,104.21.34.30,443,TCP,148532,1.049328002900631,normal
2026-03-13T18:19:19.134311+00:00Z,printer_01,192.168.1.121,192.168.1.247,9100,TCP,165706,2.3664298153420917,normal
2026-03-13T18:19:20.515630+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,282,0.05801634566556221,normal
2026-03-13T18:19:21.384423+00:00Z,printer_01,192.168.1.121,192.168.1.165,9100,TCP,176524,2.1961001478707374,normal
2026-03-13T18:19:23.673133+00:00,camera_01,192.168.1.101,104.21.34.14,443,TCP,122016,0.9550579743472916,normal
2026-03-13T18:19:25.699084+00:00,camera_02,192.168.1.102,104.21.34.17,443,TCP,131780,1.6571342003485945,normal
2026-03-13T18:19:30.528259+00:00,camera_01,192.168.1.101,104.21.34.41,443,TCP,100319,1.369360036396805,normal
2026-03-13T18:19:31.337570+00:00Z,printer_01,192.168.1.121,192.168.1.159,9100,TCP,118603,3.5866334228771373,normal
2026-03-13T18:19:32.539070+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,234,0.044785302339597696,normal
2026-03-13T18:19:32.561208+00:00,camera_02,192.168.1.102,104.21.34.32,443,TCP,115810,0.20901607615103218,normal
2026-03-13T18:19:33.734383+00:00Z,printer_01,192.168.1.121,192.168.1.87,9100,TCP,12184,0.5186771261617853,normal
2026-03-13T18:19:34.554311+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,247,0.06049860462082032,normal
2026-03-13T18:19:35.977096+00:00Z,printer_01,192.168.1.121,192.168.1.56,9100,TCP,21342,0.6478817114078771,normal
2026-03-13T18:19:36.663443+00:00,camera_01,192.168.1.101,104.21.34.25,443,TCP,105808,0.32752067146433406,normal
2026-03-13T18:19:38.379410+00:00Z,printer_01,192.168.1.121,192.168.1.12,9100,TCP,81557,0.8638752122573785,normal
2026-03-13T18:19:38.686861+00:00,camera_02,192.168.1.102,104.21.34.10,443,TCP,112184,0.6995640710218182,normal
2026-03-13T18:19:40.738862+00:00Z,printer_01,192.168.1.121,192.168.1.40,9100,TCP,19046,0.9965734729894703,normal
2026-03-13T18:19:41.907004+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1869,0.49524274392529266,normal
2026-03-13T18:19:43.229702+00:00,camera_01,192.168.1.101,104.21.34.12,443,TCP,70328,1.7427703508424135,normal
2026-03-13T18:19:45.248936+00:00,camera_02,192.168.1.102,104.21.34.40,443,TCP,134579,1.3404011794567567,normal
2026-03-13T18:19:46.602212+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,242,0.09052979340824883,normal
2026-03-13T18:19:48.636009+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,146,0.02197014474634814,normal
2026-03-13T18:19:50.236900+00:00,camera_01,192.168.1.101,104.21.34.14,443,TCP,51823,1.310911893277932,normal
2026-03-13T18:19:52.256649+00:00,camera_02,192.168.1.102,104.21.34.26,443,TCP,86818,0.801465935922508,normal
2026-03-13T18:19:55.217004+00:00Z,thermostat_01,192.168.1.131,54.239.28.85,8080,TCP,2131,0.13823040276564644,normal
2026-03-13T18:19:55.529176+00:00,camera_01,192.168.1.101,104.21.34.20,443,TCP,63380,1.4451261095967014,normal
2026-03-13T18:19:57.554884+00:00,camera_02,192.168.1.102,104.21.34.38,443,TCP,109187,0.7933122331677355,normal
2026-03-13T18:20:00.663362+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,231,0.09187516761768581,normal
2026-03-13T18:20:00.819492+00:00,camera_01,192.168.1.101,104.21.34.42,443,TCP,142656,0.47221492816449384,normal
2026-03-13T18:20:02.681170+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,202,0.027278071089852307,normal
